ori_id,role_count,gender,event_start,decade,vicennium
433964,3,Male,2008,2000s,2000s
503692,5,Male,2008,2000s,2000s
508346,2,Female,2008,2000s,2000s
434996,3,Male,2008,2000s,2000s
438047,2,Male,2008,2000s,2000s
535566,1,Male,2008,2000s,2000s
436867,1,Male,2008,2000s,2000s
433937,2,Male,2008,2000s,2000s
427511,3,Female,2008,2000s,2000s
427515,2,Male,2008,2000s,2000s
427494,2,Female,2008,2000s,2000s
503485,3,Male,2008,2000s,2000s
427528,1,Male,2008,2000s,2000s
428881,4,Male,2008,2000s,2000s
428883,7,Female,2008,2000s,2000s
427492,6,Male,2008,2000s,2000s
441670,2,Female,2008,2000s,2000s
449117,4,Male,2008,2000s,2000s
423473,2,Female,2008,2000s,2000s
480755,3,Female,2008,2000s,2000s
539094,1,Female,2008,2000s,2000s
437476,1,Male,2008,2000s,2000s
436133,3,Female,2008,2000s,2000s
436304,3,Male,2008,2000s,2000s
436303,4,Male,2008,2000s,2000s
534707,2,Female,2008,2000s,2000s
445736,2,Male,2008,2000s,2000s
440885,1,Male,2008,2000s,2000s
429770,1,Female,2008,2000s,2000s
429769,1,Female,2008,2000s,2000s
430774,3,Female,2008,2000s,2000s
431239,2,Female,2008,2000s,2000s
431241,2,Male,2008,2000s,2000s
430951,1,Unknown,2008,2000s,2000s
445513,3,Male,2008,2000s,2000s
528637,3,Male,2008,2000s,2000s
428463,1,Male,2008,2000s,2000s
481500,2,Female,2008,2000s,2000s
431125,7,Female,2008,2000s,2000s
431124,3,Male,2008,2000s,2000s
539091,1,Female,2008,2000s,2000s
539090,1,Female,2008,2000s,2000s
432533,4,Female,2008,2000s,2000s
440486,3,Male,2008,2000s,2000s
432560,5,Male,2008,2000s,2000s
481311,3,Male,2008,2000s,2000s
432360,2,Male,2008,2000s,2000s
435043,4,Male,2008,2000s,2000s
435036,1,Male,2008,2000s,2000s
429775,2,Male,2008,2000s,2000s
429774,2,Female,2008,2000s,2000s
431126,3,Female,2008,2000s,2000s
431122,3,Male,2008,2000s,2000s
431118,1,Male,2008,2000s,2000s
487356,3,Female,2008,2000s,2000s
487358,5,Female,2008,2000s,2000s
433938,1,Male,2008,2000s,2000s
440950,2,Female,2008,2000s,2000s
539061,1,Female,2008,2000s,2000s
455930,1,Female,2008,2000s,2000s
440157,2,Male,2008,2000s,2000s
433030,8,Male,2008,2000s,2000s
440512,3,Male,2008,2000s,2000s
441071,1,Male,2008,2000s,2000s
432999,1,Female,2008,2000s,2000s
438757,2,Male,2008,2000s,2000s
428620,3,Female,2008,2000s,2000s
435203,3,Male,2008,2000s,2000s
539055,1,Female,2008,2000s,2000s
434623,2,Female,2008,2000s,2000s
434619,7,Male,2008,2000s,2000s
539052,2,Female,2008,2000s,2000s
430392,1,Male,2008,2000s,2000s
539069,1,Female,2008,2000s,2000s
447983,2,Unknown,2008,2000s,2000s
430679,2,Female,2008,2000s,2000s
430380,1,Male,2008,2000s,2000s
430379,1,Male,2008,2000s,2000s
430378,2,Male,2008,2000s,2000s
430381,1,Female,2008,2000s,2000s
430775,2,Male,2008,2000s,2000s
434123,5,Female,2008,2000s,2000s
429773,1,Male,2008,2000s,2000s
429771,1,Female,2008,2000s,2000s
440824,2,Male,2008,2000s,2000s
487666,1,Male,2008,2000s,2000s
440960,2,Male,2008,2000s,2000s
441046,2,Female,2008,2000s,2000s
487560,1,Male,2008,2000s,2000s
539064,1,Male,2008,2000s,2000s
438800,4,Female,2008,2000s,2000s
432960,5,Female,2008,2000s,2000s
430388,3,Female,2008,2000s,2000s
430492,2,Female,2008,2000s,2000s
432372,2,Female,2008,2000s,2000s
443873,4,Male,2008,2000s,2000s
430509,1,Female,2008,2000s,2000s
451052,3,Male,2008,2000s,2000s
430254,1,Female,2008,2000s,2000s
430177,2,Male,2008,2000s,2000s
431590,2,Female,2008,2000s,2000s
539080,1,Female,2008,2000s,2000s
489777,2,Male,2008,2000s,2000s
539044,1,Female,2008,2000s,2000s
489874,2,Female,2008,2000s,2000s
429101,2,Male,2008,2000s,2000s
539043,1,Male,2008,2000s,2000s
429095,2,Female,2008,2000s,2000s
489671,1,Male,2008,2000s,2000s
504882,2,Male,2008,2000s,2000s
489617,4,Male,2008,2000s,2000s
448751,3,Female,2008,2000s,2000s
433052,1,Female,2008,2000s,2000s
433096,3,Male,2008,2000s,2000s
433088,3,Male,2008,2000s,2000s
539047,2,Female,2008,2000s,2000s
428981,1,Male,2008,2000s,2000s
431948,3,Female,2008,2000s,2000s
441054,1,Male,2008,2000s,2000s
441055,1,Male,2008,2000s,2000s
451989,4,Female,2008,2000s,2000s
429018,4,Female,2008,2000s,2000s
451901,2,Male,2008,2000s,2000s
485229,9,Male,2008,2000s,2000s
485218,1,Female,2008,2000s,2000s
447932,2,Female,2008,2000s,2000s
489158,1,Male,2008,2000s,2000s
440516,8,Female,2008,2000s,2000s
433078,3,Female,2008,2000s,2000s
441075,2,Male,2008,2000s,2000s
429016,3,Female,2008,2000s,2000s
489157,1,Male,2008,2000s,2000s
433077,2,Male,2008,2000s,2000s
489159,1,Male,2008,2000s,2000s
485953,1,Female,2008,2000s,2000s
430468,2,Male,2008,2000s,2000s
485939,1,Female,2008,2000s,2000s
430464,2,Male,2008,2000s,2000s
489156,1,Male,2008,2000s,2000s
507705,2,Male,2008,2000s,2000s
486445,7,Female,2008,2000s,2000s
507698,1,Male,2008,2000s,2000s
428480,2,Female,2008,2000s,2000s
486448,4,Female,2008,2000s,2000s
539051,1,Female,2008,2000s,2000s
428778,2,Female,2008,2000s,2000s
428762,5,Female,2008,2000s,2000s
450120,2,Male,2008,2000s,2000s
535380,2,Female,2008,2000s,2000s
449927,10,Male,2008,2000s,2000s
539049,2,Male,2008,2000s,2000s
539078,1,Female,2008,2000s,2000s
507513,1,Female,2008,2000s,2000s
430687,3,Female,2008,2000s,2000s
430669,2,Male,2008,2000s,2000s
430666,3,Female,2008,2000s,2000s
440943,4,Female,2008,2000s,2000s
435895,3,Male,2008,2000s,2000s
436152,2,Female,2008,2000s,2000s
441701,2,Female,2008,2000s,2000s
447823,3,Female,2008,2000s,2000s
447934,2,Female,2008,2000s,2000s
540261,3,Female,2008,2000s,2000s
436059,2,Male,2008,2000s,2000s
440511,2,Female,2008,2000s,2000s
436318,4,Male,2008,2000s,2000s
447821,3,Female,2008,2000s,2000s
444808,2,Female,2008,2000s,2000s
453532,9,Male,2008,2000s,2000s
544185,3,Female,2008,2000s,2000s
445014,1,Female,2008,2000s,2000s
476974,4,Female,2008,2000s,2000s
447935,1,Male,2008,2000s,2000s
424270,4,Male,2008,2000s,2000s
424264,2,Female,2008,2000s,2000s
423507,2,Male,2008,2000s,2000s
423506,2,Female,2008,2000s,2000s
423505,1,Male,2008,2000s,2000s
436189,3,Male,2008,2000s,2000s
423961,1,Female,2008,2000s,2000s
447959,1,Female,2008,2000s,2000s
426695,2,Male,2008,2000s,2000s
436114,2,Male,2008,2000s,2000s
426696,1,Male,2008,2000s,2000s
534390,2,Male,2008,2000s,2000s
440251,2,Female,2008,2000s,2000s
444481,4,Male,2008,2000s,2000s
427283,2,Female,2008,2000s,2000s
451398,4,Male,2008,2000s,2000s
433969,3,Male,2008,2000s,2000s
496585,2,Female,2008,2000s,2000s
540333,2,Male,2008,2000s,2000s
432988,2,Unknown,2008,2000s,2000s
540375,2,Male,2008,2000s,2000s
540345,4,Male,2008,2000s,2000s
432989,6,Male,2008,2000s,2000s
476043,2,Male,2008,2000s,2000s
436128,4,Male,2008,2000s,2000s
534362,4,Male,2008,2000s,2000s
427839,2,Male,2008,2000s,2000s
427840,3,Male,2008,2000s,2000s
428885,2,Male,2008,2000s,2000s
427841,2,Female,2008,2000s,2000s
429014,3,Female,2008,2000s,2000s
428441,3,Male,2008,2000s,2000s
429013,2,Male,2008,2000s,2000s
443771,1,Female,2008,2000s,2000s
496828,4,Male,2008,2000s,2000s
434105,5,Male,2008,2000s,2000s
428071,3,Male,2008,2000s,2000s
434121,9,Male,2008,2000s,2000s
506598,1,Female,2008,2000s,2000s
434070,2,Female,2008,2000s,2000s
424253,1,Male,2008,2000s,2000s
439330,1,Female,2008,2000s,2000s
539732,2,Female,2008,2000s,2000s
426593,3,Male,2008,2000s,2000s
436012,2,Female,2008,2000s,2000s
424263,3,Female,2008,2000s,2000s
435314,1,Male,2008,2000s,2000s
428841,4,Female,2008,2000s,2000s
436477,1,Male,2008,2000s,2000s
440932,6,Female,2008,2000s,2000s
440041,1,Male,2008,2000s,2000s
440884,1,Female,2008,2000s,2000s
437721,2,Female,2008,2000s,2000s
437707,1,Male,2008,2000s,2000s
425820,2,Male,2008,2000s,2000s
440798,1,Female,2008,2000s,2000s
480158,4,Male,2008,2000s,2000s
445033,5,Female,2008,2000s,2000s
539098,1,Female,2008,2000s,2000s
426826,4,Female,2008,2000s,2000s
479536,2,Female,2008,2000s,2000s
437979,2,Male,2008,2000s,2000s
427775,2,Female,2008,2000s,2000s
438041,1,Female,2008,2000s,2000s
428199,3,Female,2008,2000s,2000s
440965,2,Female,2008,2000s,2000s
424441,1,Female,2008,2000s,2000s
445497,3,Female,2008,2000s,2000s
423504,1,Male,2008,2000s,2000s
441134,4,Female,2008,2000s,2000s
428263,3,Male,2008,2000s,2000s
441133,4,Male,2008,2000s,2000s
431453,2,Female,2008,2000s,2000s
428239,2,Male,2008,2000s,2000s
436923,1,Female,2008,2000s,2000s
428236,1,Male,2008,2000s,2000s
428241,1,Female,2008,2000s,2000s
451886,1,Male,2008,2000s,2000s
424445,2,Male,2008,2000s,2000s
520895,1,Male,2009,2000s,2000s
447878,2,Female,2009,2000s,2000s
437294,5,Female,2009,2000s,2000s
436183,1,Female,2009,2000s,2000s
446524,1,Male,2009,2000s,2000s
539127,1,Female,2009,2000s,2000s
435366,1,Female,2009,2000s,2000s
435452,2,Female,2009,2000s,2000s
440165,3,Female,2009,2000s,2000s
539124,1,Male,2009,2000s,2000s
457221,2,Female,2009,2000s,2000s
448750,1,Male,2009,2000s,2000s
431461,1,Female,2009,2000s,2000s
454155,3,Female,2009,2000s,2000s
539120,1,Male,2009,2000s,2000s
451705,2,Male,2009,2000s,2000s
437056,3,Male,2009,2000s,2000s
446631,1,Female,2009,2000s,2000s
454963,2,Male,2009,2000s,2000s
464822,2,Male,2009,2000s,2000s
446477,4,Male,2009,2000s,2000s
435021,2,Male,2009,2000s,2000s
446539,1,Male,2009,2000s,2000s
451698,1,Female,2009,2000s,2000s
455873,2,Male,2009,2000s,2000s
464797,4,Male,2009,2000s,2000s
446868,6,Male,2009,2000s,2000s
437735,1,Male,2009,2000s,2000s
458373,1,Female,2009,2000s,2000s
446365,2,Male,2009,2000s,2000s
472131,1,Male,2009,2000s,2000s
456195,1,Male,2009,2000s,2000s
446476,4,Male,2009,2000s,2000s
442245,1,Female,2009,2000s,2000s
442841,3,Male,2009,2000s,2000s
446538,1,Female,2009,2000s,2000s
539280,1,Female,2009,2000s,2000s
536813,2,Male,2009,2000s,2000s
448164,1,Male,2009,2000s,2000s
455560,2,Female,2009,2000s,2000s
437856,3,Unknown,2009,2000s,2000s
449425,1,Female,2009,2000s,2000s
437311,4,Male,2009,2000s,2000s
451060,1,Male,2009,2000s,2000s
450162,2,Female,2009,2000s,2000s
437455,1,Female,2009,2000s,2000s
437713,2,Male,2009,2000s,2000s
441653,1,Female,2009,2000s,2000s
437301,3,Female,2009,2000s,2000s
437304,2,Female,2009,2000s,2000s
496643,2,Female,2009,2000s,2000s
437986,4,Female,2009,2000s,2000s
446496,1,Female,2009,2000s,2000s
451263,2,Male,2009,2000s,2000s
539133,1,Female,2009,2000s,2000s
446525,3,Female,2009,2000s,2000s
446497,1,Male,2009,2000s,2000s
437859,3,Male,2009,2000s,2000s
451988,4,Male,2009,2000s,2000s
539131,1,Female,2009,2000s,2000s
457852,3,Female,2009,2000s,2000s
463406,3,Male,2009,2000s,2000s
437180,1,Male,2009,2000s,2000s
436419,3,Female,2009,2000s,2000s
446534,1,Male,2009,2000s,2000s
445532,2,Female,2009,2000s,2000s
539134,1,Female,2009,2000s,2000s
539276,1,Male,2009,2000s,2000s
437176,1,Unknown,2009,2000s,2000s
446532,3,Male,2009,2000s,2000s
450106,5,Unknown,2009,2000s,2000s
446523,2,Male,2009,2000s,2000s
440060,2,Male,2009,2000s,2000s
465033,2,Male,2009,2000s,2000s
436409,1,Female,2009,2000s,2000s
465034,2,Male,2009,2000s,2000s
445546,2,Male,2009,2000s,2000s
463346,4,Male,2009,2000s,2000s
436017,1,Female,2009,2000s,2000s
436938,2,Male,2009,2000s,2000s
451159,4,Male,2009,2000s,2000s
438802,6,Female,2009,2000s,2000s
436420,2,Male,2009,2000s,2000s
436944,2,Male,2009,2000s,2000s
459127,3,Female,2009,2000s,2000s
453559,1,Male,2009,2000s,2000s
440807,1,Female,2009,2000s,2000s
465144,4,Female,2009,2000s,2000s
436191,2,Male,2009,2000s,2000s
534706,2,Male,2009,2000s,2000s
455597,1,Female,2009,2000s,2000s
437987,4,Male,2009,2000s,2000s
438056,1,Female,2009,2000s,2000s
462027,1,Female,2009,2000s,2000s
437736,1,Female,2009,2000s,2000s
443092,1,Male,2009,2000s,2000s
437990,2,Male,2009,2000s,2000s
446540,1,Female,2009,2000s,2000s
437854,4,Female,2009,2000s,2000s
436312,2,Male,2009,2000s,2000s
451716,1,Female,2009,2000s,2000s
436869,3,Female,2009,2000s,2000s
455559,1,Female,2009,2000s,2000s
494648,4,Female,2009,2000s,2000s
442930,4,Male,2009,2000s,2000s
442241,1,Female,2009,2000s,2000s
444486,3,Male,2009,2000s,2000s
539116,1,Female,2009,2000s,2000s
436422,1,Male,2009,2000s,2000s
436684,1,Female,2009,2000s,2000s
436010,2,Male,2009,2000s,2000s
491505,1,Male,2009,2000s,2000s
437717,1,Male,2009,2000s,2000s
448115,2,Female,2009,2000s,2000s
436115,2,Female,2009,2000s,2000s
455940,1,Male,2009,2000s,2000s
451061,1,Male,2009,2000s,2000s
437303,3,Male,2009,2000s,2000s
442942,2,Female,2009,2000s,2000s
442188,2,Male,2009,2000s,2000s
531301,1,Female,2009,2000s,2000s
448747,1,Female,2009,2000s,2000s
437017,2,Female,2009,2000s,2000s
438114,5,Male,2009,2000s,2000s
531298,1,Male,2009,2000s,2000s
438113,5,Male,2009,2000s,2000s
531299,1,Female,2009,2000s,2000s
440640,2,Male,2009,2000s,2000s
531300,2,Female,2009,2000s,2000s
531295,1,Male,2009,2000s,2000s
445782,1,Male,2009,2000s,2000s
531296,1,Male,2009,2000s,2000s
531297,1,Male,2009,2000s,2000s
497466,2,Female,2009,2000s,2000s
451394,4,Male,2009,2000s,2000s
455920,1,Male,2009,2000s,2000s
463179,2,Male,2009,2000s,2000s
539111,1,Male,2009,2000s,2000s
503639,1,Female,2009,2000s,2000s
494528,6,Male,2009,2000s,2000s
455907,1,Male,2009,2000s,2000s
455906,2,Male,2009,2000s,2000s
463180,2,Male,2009,2000s,2000s
464105,10,Female,2009,2000s,2000s
450580,3,Male,2009,2000s,2000s
463182,2,Female,2009,2000s,2000s
437983,6,Female,2009,2000s,2000s
464148,3,Male,2009,2000s,2000s
450385,5,Male,2009,2000s,2000s
436198,3,Female,2009,2000s,2000s
506638,1,Male,2009,2000s,2000s
539117,1,Female,2009,2000s,2000s
464655,5,Female,2009,2000s,2000s
539279,1,Male,2009,2000s,2000s
436939,2,Female,2009,2000s,2000s
435508,4,Female,2009,2000s,2000s
437182,1,Male,2009,2000s,2000s
436887,2,Female,2009,2000s,2000s
445062,1,Female,2009,2000s,2000s
445710,3,Female,2009,2000s,2000s
448099,3,Female,2009,2000s,2000s
455915,5,Female,2009,2000s,2000s
445781,1,Female,2009,2000s,2000s
464730,3,Female,2009,2000s,2000s
448752,1,Female,2009,2000s,2000s
451388,1,Female,2009,2000s,2000s
464693,2,Female,2009,2000s,2000s
448767,5,Male,2009,2000s,2000s
440538,1,Male,2009,2000s,2000s
437478,3,Male,2009,2000s,2000s
437448,2,Male,2009,2000s,2000s
442350,1,Male,2009,2000s,2000s
454882,1,Male,2009,2000s,2000s
445337,3,Male,2009,2000s,2000s
446187,3,Female,2009,2000s,2000s
450520,1,Male,2009,2000s,2000s
456028,1,Male,2009,2000s,2000s
455237,5,Female,2009,2000s,2000s
435024,15,Male,2009,2000s,2000s
446527,5,Male,2009,2000s,2000s
453062,1,Male,2009,2000s,2000s
457007,2,Female,2009,2000s,2000s
537361,3,Female,2009,2000s,2000s
464539,5,Female,2009,2000s,2000s
443830,4,Female,2009,2000s,2000s
436029,3,Male,2009,2000s,2000s
453025,3,Unknown,2009,2000s,2000s
448098,5,Female,2009,2000s,2000s
436187,1,Female,2009,2000s,2000s
436202,1,Male,2009,2000s,2000s
460140,2,Male,2009,2000s,2000s
479191,2,Female,2009,2000s,2000s
479540,4,Female,2009,2000s,2000s
526248,4,Female,2009,2000s,2000s
478800,1,Female,2009,2000s,2000s
448748,1,Unknown,2009,2000s,2000s
478872,4,Female,2009,2000s,2000s
457192,5,Female,2009,2000s,2000s
442535,6,Male,2009,2000s,2000s
446226,2,Male,2009,2000s,2000s
249572,2,Male,2009,2000s,2000s
527144,2,Male,2009,2000s,2000s
478086,2,Male,2009,2000s,2000s
478087,3,Male,2009,2000s,2000s
478088,7,Female,2009,2000s,2000s
478100,3,Unknown,2009,2000s,2000s
450108,1,Female,2009,2000s,2000s
442837,1,Unknown,2009,2000s,2000s
444494,1,Male,2009,2000s,2000s
445092,2,Female,2009,2000s,2000s
445515,8,Male,2009,2000s,2000s
451383,2,Male,2009,2000s,2000s
469933,2,Female,2009,2000s,2000s
480999,2,Female,2009,2000s,2000s
542874,2,Female,2009,2000s,2000s
445313,2,Male,2009,2000s,2000s
451106,3,Male,2009,2000s,2000s
481840,2,Female,2009,2000s,2000s
435027,1,Male,2009,2000s,2000s
430929,3,Male,2009,2000s,2000s
481492,2,Female,2009,2000s,2000s
481573,2,Female,2009,2000s,2000s
448167,2,Male,2009,2000s,2000s
447087,1,Female,2009,2000s,2000s
445500,6,Female,2009,2000s,2000s
480758,1,Male,2009,2000s,2000s
480749,4,Male,2009,2000s,2000s
442843,1,Unknown,2009,2000s,2000s
447140,1,Male,2009,2000s,2000s
476197,1,Female,2009,2000s,2000s
474493,1,Female,2009,2000s,2000s
474517,1,Female,2009,2000s,2000s
476083,1,Male,2009,2000s,2000s
447900,6,Female,2009,2000s,2000s
452644,3,Female,2009,2000s,2000s
536151,1,Female,2009,2000s,2000s
450225,5,Female,2009,2000s,2000s
454092,3,Female,2009,2000s,2000s
440521,2,Male,2009,2000s,2000s
440033,3,Male,2009,2000s,2000s
475531,2,Male,2009,2000s,2000s
538833,3,Female,2009,2000s,2000s
538837,1,Male,2009,2000s,2000s
458280,6,Male,2009,2000s,2000s
446502,3,Male,2009,2000s,2000s
446535,2,Male,2009,2000s,2000s
446867,4,Female,2009,2000s,2000s
446947,2,Male,2009,2000s,2000s
445945,3,Male,2009,2000s,2000s
543767,3,Male,2009,2000s,2000s
477302,5,Unknown,2009,2000s,2000s
446986,3,Female,2009,2000s,2000s
477286,2,Female,2009,2000s,2000s
477429,4,Female,2009,2000s,2000s
444479,2,Female,2009,2000s,2000s
450784,3,Male,2009,2000s,2000s
543360,1,Female,2009,2000s,2000s
477501,5,Female,2009,2000s,2000s
442189,1,Female,2009,2000s,2000s
446149,7,Unknown,2009,2000s,2000s
476532,3,Male,2009,2000s,2000s
446541,1,Female,2009,2000s,2000s
440526,6,Female,2009,2000s,2000s
440514,1,Male,2009,2000s,2000s
449934,3,Male,2009,2000s,2000s
440061,3,Female,2009,2000s,2000s
511731,3,Female,2009,2000s,2000s
473853,4,Male,2009,2000s,2000s
539265,1,Female,2009,2000s,2000s
500769,3,Female,2009,2000s,2000s
440203,1,Female,2009,2000s,2000s
507693,1,Female,2009,2000s,2000s
450406,5,Female,2009,2000s,2000s
542757,1,Male,2009,2000s,2000s
542758,1,Male,2009,2000s,2000s
434613,3,Male,2009,2000s,2000s
446478,2,Female,2009,2000s,2000s
466402,4,Male,2009,2000s,2000s
539263,1,Female,2009,2000s,2000s
486456,5,Male,2009,2000s,2000s
486461,4,Female,2009,2000s,2000s
448101,1,Male,2009,2000s,2000s
507394,3,Male,2009,2000s,2000s
441638,1,Male,2009,2000s,2000s
448656,2,Male,2009,2000s,2000s
450174,2,Male,2009,2000s,2000s
485336,2,Female,2009,2000s,2000s
485272,4,Female,2009,2000s,2000s
467189,2,Male,2009,2000s,2000s
485311,1,Male,2009,2000s,2000s
467140,1,Male,2009,2000s,2000s
542764,2,Male,2009,2000s,2000s
542769,3,Female,2009,2000s,2000s
485297,1,Male,2009,2000s,2000s
448792,2,Male,2009,2000s,2000s
441560,2,Female,2009,2000s,2000s
535381,2,Male,2009,2000s,2000s
500580,6,Female,2009,2000s,2000s
542763,2,Male,2009,2000s,2000s
442242,1,Female,2009,2000s,2000s
449938,4,Male,2009,2000s,2000s
449936,7,Male,2009,2000s,2000s
449937,4,Female,2009,2000s,2000s
542762,1,Male,2009,2000s,2000s
472129,1,Female,2009,2000s,2000s
447325,4,Male,2009,2000s,2000s
500973,2,Male,2009,2000s,2000s
453928,1,Male,2009,2000s,2000s
431336,3,Male,2009,2000s,2000s
431335,2,Male,2009,2000s,2000s
487857,2,Male,2009,2000s,2000s
498105,3,Male,2009,2000s,2000s
448163,3,Male,2009,2000s,2000s
450565,3,Male,2009,2000s,2000s
539269,1,Female,2009,2000s,2000s
440153,1,Male,2009,2000s,2000s
539174,2,Female,2009,2000s,2000s
515038,1,Male,2009,2000s,2000s
483440,1,Male,2009,2000s,2000s
453556,3,Male,2009,2000s,2000s
440164,3,Male,2009,2000s,2000s
483525,1,Male,2009,2000s,2000s
450440,3,Female,2009,2000s,2000s
453636,6,Male,2009,2000s,2000s
507714,4,Male,2009,2000s,2000s
440012,1,Male,2009,2000s,2000s
508853,2,Female,2009,2000s,2000s
451908,1,Female,2009,2000s,2000s
483350,2,Female,2009,2000s,2000s
483355,3,Male,2009,2000s,2000s
450970,1,Male,2009,2000s,2000s
468105,3,Female,2009,2000s,2000s
468095,2,Male,2009,2000s,2000s
483983,3,Female,2009,2000s,2000s
430947,2,Male,2009,2000s,2000s
430782,3,Male,2009,2000s,2000s
446504,2,Female,2009,2000s,2000s
438864,3,Female,2009,2000s,2000s
509305,3,Male,2009,2000s,2000s
442528,2,Male,2009,2000s,2000s
445689,1,Female,2009,2000s,2000s
448746,1,Male,2009,2000s,2000s
469502,2,Male,2009,2000s,2000s
445363,1,Female,2009,2000s,2000s
509396,2,Female,2009,2000s,2000s
499161,1,Male,2009,2000s,2000s
433473,2,Male,2009,2000s,2000s
482996,1,Male,2009,2000s,2000s
508863,2,Female,2009,2000s,2000s
508858,2,Female,2009,2000s,2000s
508855,2,Female,2009,2000s,2000s
508860,2,Male,2009,2000s,2000s
508859,2,Male,2009,2000s,2000s
537918,2,Female,2009,2000s,2000s
539268,1,Female,2009,2000s,2000s
539266,1,Female,2009,2000s,2000s
446632,1,Female,2009,2000s,2000s
446530,3,Female,2009,2000s,2000s
484897,1,Male,2009,2000s,2000s
431956,2,Female,2009,2000s,2000s
514055,1,Female,2009,2000s,2000s
450390,2,Male,2009,2000s,2000s
440059,3,Male,2009,2000s,2000s
467608,4,Male,2009,2000s,2000s
467593,6,Male,2009,2000s,2000s
467592,7,Male,2009,2000s,2000s
450419,1,Female,2009,2000s,2000s
467522,3,Female,2009,2000s,2000s
450399,1,Female,2009,2000s,2000s
467615,3,Male,2009,2000s,2000s
467634,1,Male,2009,2000s,2000s
446988,2,Female,2009,2000s,2000s
441611,2,Male,2009,2000s,2000s
467949,2,Female,2009,2000s,2000s
449975,1,Female,2009,2000s,2000s
484620,5,Male,2009,2000s,2000s
440639,1,Male,2009,2000s,2000s
450168,2,Male,2009,2000s,2000s
450136,2,Female,2009,2000s,2000s
535591,4,Unknown,2009,2000s,2000s
252634,3,Male,2009,2000s,2000s
446276,1,Female,2010,2010s,2000s
539300,1,Female,2010,2010s,2000s
452777,2,Unknown,2010,2010s,2000s
539285,1,Female,2010,2010s,2000s
457853,4,Female,2010,2010s,2000s
443769,2,Female,2010,2010s,2000s
453650,1,Male,2010,2010s,2000s
445023,1,Female,2010,2010s,2000s
459133,1,Female,2010,2010s,2000s
441674,1,Female,2010,2010s,2000s
537989,1,Male,2010,2010s,2000s
449974,1,Female,2010,2010s,2000s
445290,1,Female,2010,2010s,2000s
440152,1,Male,2010,2010s,2000s
439849,1,Female,2010,2010s,2000s
441544,6,Male,2010,2010s,2000s
440160,1,Male,2010,2010s,2000s
440235,2,Male,2010,2010s,2000s
446449,1,Unknown,2010,2010s,2000s
448184,5,Female,2010,2010s,2000s
451717,3,Male,2010,2010s,2000s
445219,4,Male,2010,2010s,2000s
450500,4,Male,2010,2010s,2000s
454939,1,Female,2010,2010s,2000s
441212,1,Male,2010,2010s,2000s
449635,2,Female,2010,2010s,2000s
450456,6,Male,2010,2010s,2000s
459144,1,Female,2010,2010s,2000s
445341,4,Female,2010,2010s,2000s
450163,4,Male,2010,2010s,2000s
446833,5,Male,2010,2010s,2000s
448765,3,Male,2010,2010s,2000s
440009,1,Male,2010,2010s,2000s
441727,3,Male,2010,2010s,2000s
441690,2,Male,2010,2010s,2000s
439331,3,Female,2010,2010s,2000s
446057,3,Female,2010,2010s,2000s
446085,1,Female,2010,2010s,2000s
445662,2,Female,2010,2010s,2000s
442206,3,Female,2010,2010s,2000s
450175,2,Male,2010,2010s,2000s
440014,1,Unknown,2010,2010s,2000s
440040,3,Male,2010,2010s,2000s
450134,2,Male,2010,2010s,2000s
440008,1,Female,2010,2010s,2000s
440496,1,Male,2010,2010s,2000s
441583,2,Male,2010,2010s,2000s
441675,3,Female,2010,2010s,2000s
439989,3,Female,2010,2010s,2000s
448186,5,Female,2010,2010s,2000s
445935,2,Male,2010,2010s,2000s
446160,3,Female,2010,2010s,2000s
456882,2,Female,2010,2010s,2000s
444413,1,Male,2010,2010s,2000s
448017,3,Female,2010,2010s,2000s
458590,3,Female,2010,2010s,2000s
450195,2,Male,2010,2010s,2000s
458299,4,Male,2010,2010s,2000s
439979,1,Unknown,2010,2010s,2000s
442554,6,Male,2010,2010s,2000s
442213,4,Male,2010,2010s,2000s
442229,2,Male,2010,2010s,2000s
540906,2,Male,2010,2010s,2000s
450486,4,Female,2010,2010s,2000s
450458,1,Male,2010,2010s,2000s
450145,4,Female,2010,2010s,2000s
449636,3,Female,2010,2010s,2000s
449633,4,Female,2010,2010s,2000s
442829,2,Male,2010,2010s,2000s
450453,2,Female,2010,2010s,2000s
454917,2,Female,2010,2010s,2000s
454479,4,Female,2010,2010s,2000s
460940,5,Male,2010,2010s,2000s
447899,2,Male,2010,2010s,2000s
459136,6,Male,2010,2010s,2000s
441509,3,Female,2010,2010s,2000s
445316,2,Male,2010,2010s,2000s
446595,1,Female,2010,2010s,2000s
446151,3,Male,2010,2010s,2000s
447960,1,Male,2010,2010s,2000s
443807,2,Female,2010,2010s,2000s
440044,2,Female,2010,2010s,2000s
540407,5,Female,2010,2010s,2000s
442938,3,Male,2010,2010s,2000s
443787,4,Female,2010,2010s,2000s
445456,2,Female,2010,2010s,2000s
442200,1,Female,2010,2010s,2000s
445318,1,Female,2010,2010s,2000s
442496,5,Female,2010,2010s,2000s
453145,4,Female,2010,2010s,2000s
445320,3,Male,2010,2010s,2000s
538739,4,Male,2010,2010s,2000s
446597,1,Female,2010,2010s,2000s
446596,1,Male,2010,2010s,2000s
440483,9,Female,2010,2010s,2000s
440864,1,Female,2010,2010s,2000s
453535,1,Male,2010,2010s,2000s
449315,2,Female,2010,2010s,2000s
440498,1,Male,2010,2010s,2000s
455650,1,Female,2010,2010s,2000s
